product_id,product_name,category_id,supplier_id,price,stock_quantity,is_returnable,rating
1308,Open-source cohesive success,9,67,15719.21,457,True,3.95
1309,Distributed didactic groupware,16,98,47507.53,284,False,3.63
1310,Assimilated cohesive moratorium,15,7,9527.11,27,True,1.14
1311,Decentralized holistic analyzer,9,21,35327.55,223,True,4.58
1312,Open-architected object-oriented website,16,6,22131.83,363,True,2.83
1313,Enterprise-wide global help-desk,4,93,43357.28,63,True,1.81
1314,Optimized regional challenge,10,24,41764.19,383,True,2.09
1315,Horizontal zero administration installation,19,28,29219.01,497,True,4.07
1316,Centralized zero tolerance forecast,6,54,46028.62,126,True,3.71
1317,De-engineered multimedia software,11,4,14285.63,348,True,2.49
1318,Vision-oriented bi-directional leverage,4,42,7773.4,41,True,3.83
1319,Focused intangible Graphical User Interface,16,59,31455.0,137,True,1.02
1320,Phased stable installation,2,84,31156.01,231,True,3.93
1321,Intuitive tangible framework,19,17,10647.21,24,False,2.13
1322,Profound reciprocal orchestration,2,96,3629.13,487,True,1.37
1323,Open-architected discrete access,9,23,12080.0,394,False,1.36
1324,Decentralized client-driven middleware,7,21,19486.29,206,True,4.01
1325,Distributed dedicated middleware,5,16,14997.48,410,True,4.23
1326,De-engineered intangible function,10,88,30215.33,183,True,4.33
1327,Devolved impactful workforce,17,26,24532.19,453,True,2.07
1328,Total uniform implementation,20,55,4602.1,216,False,3.46
1329,Ameliorated regional artificial intelligence,14,81,21358.25,20,True,4.89
1330,Phased dedicated circuit,8,83,34343.2,79,False,3.11
1331,Robust web-enabled time-frame,17,11,14606.08,223,True,4.21
1332,Face-to-face web-enabled synergy,10,20,49210.89,350,False,4.37
1333,Cloned encompassing approach,17,55,14844.53,24,True,4.67
1334,Inverse client-server challenge,17,14,25581.51,211,True,3.64
1335,Optimized stable concept,19,33,17837.34,299,True,3.01
1336,Future-proofed contextually-based definition,4,95,33112.76,91,True,4.37
1337,Adaptive zero-defect collaboration,2,11,20870.95,360,True,3.35
1338,Mandatory clear-thinking access,15,97,33545.97,319,False,2.37
1339,Triple-buffered full-range structure,6,28,9335.86,382,False,2.04
1340,Synergistic demand-driven Graphic Interface,4,56,26765.36,2,True,1.05
1341,Distributed leadingedge concept,16,59,34621.13,444,True,3.98
1342,Adaptive modular orchestration,16,39,30963.12,498,True,3.76
1343,Reverse-engineered explicit core,13,39,4472.99,69,True,1.45
1344,Down-sized systemic attitude,1,90,48528.97,439,True,2.92
1345,Ameliorated systematic standardization,5,84,12164.83,431,True,4.16
1346,Integrated empowering superstructure,7,12,15115.8,237,True,2.69
1347,Proactive tangible capacity,4,22,45130.53,378,True,4.86
1348,Reactive grid-enabled emulation,16,3,43003.84,299,True,2.18
1349,Re-contextualized zero administration utilization,13,7,16759.12,52,True,3.85
1350,Digitized well-modulated monitoring,14,64,36880.21,305,True,5.0
1351,Face-to-face asymmetric application,2,63,20044.05,262,True,3.45
1352,Triple-buffered heuristic process improvement,16,30,35743.09,270,True,3.31
1353,Organized leadingedge utilization,18,9,13465.66,331,True,2.89
1354,Vision-oriented maximized budgetary management,16,80,46954.33,177,True,2.74
1355,Proactive content-based product,6,37,36337.84,240,True,1.93
1356,Reduced analyzing implementation,8,76,45462.6,173,False,4.41
1357,Diverse object-oriented budgetary management,15,17,44170.35,370,True,4.84
1358,Future-proofed context-sensitive matrices,12,61,40007.78,432,True,1.83
1359,Operative foreground hub,3,86,24196.2,88,True,3.42
1360,Right-sized well-modulated model,4,54,47158.43,252,True,1.84
1361,User-friendly multimedia throughput,2,3,18003.46,133,True,1.63
1362,User-centric upward-trending pricing structure,17,5,40360.1,172,True,3.47
1363,Pre-emptive demand-driven Internet solution,4,72,11282.37,132,False,4.14
1364,Horizontal context-sensitive hub,2,99,43897.91,136,False,4.41
1365,Synchronized asynchronous paradigm,17,78,33507.35,361,True,4.79
1366,Centralized stable benchmark,15,97,5635.45,54,True,3.44
1367,Innovative actuating strategy,4,72,2194.27,53,True,1.47
1368,Vision-oriented analyzing algorithm,7,47,7935.92,149,True,4.05
1369,Reverse-engineered executive protocol,16,94,43537.59,78,True,2.34
1370,Compatible intermediate contingency,5,16,42444.9,224,False,4.08
1371,Seamless 4thgeneration model,1,32,41757.19,242,True,3.02
1372,Down-sized systemic database,3,35,18684.57,386,True,3.52
1373,Sharable next generation protocol,8,20,37684.99,271,True,1.91
1374,Integrated web-enabled challenge,14,53,45909.2,459,True,4.41
1375,Team-oriented high-level interface,12,4,22184.68,394,True,4.22
1376,Universal tangible moratorium,3,11,16981.35,205,False,1.66
1377,Configurable well-modulated portal,2,51,37983.7,338,False,1.6
1378,Monitored dedicated Graphic Interface,19,8,48888.88,365,True,4.5
1379,De-engineered dedicated time-frame,10,54,20159.94,348,True,4.49
1380,Cloned real-time customer loyalty,11,45,494.32,143,False,3.44
1381,Centralized neutral paradigm,5,90,20256.51,329,True,3.18
1382,Realigned zero-defect initiative,20,84,22162.98,176,False,4.13
1383,Synergized global system engine,13,100,9945.06,154,True,3.15
1384,De-engineered full-range architecture,13,93,35972.14,450,True,4.97
1385,Enterprise-wide uniform website,10,28,4731.7,282,True,2.36
1386,Balanced fresh-thinking Graphical User Interface,6,3,1491.77,407,True,2.03
1387,Triple-buffered interactive pricing structure,10,93,21195.02,258,True,1.24
1388,Re-contextualized secondary extranet,12,34,31386.78,181,True,4.03
1389,Diverse needs-based pricing structure,4,58,14968.26,377,True,2.36
1390,Re-engineered eco-centric model,8,96,49451.1,289,True,4.75
1391,Mandatory holistic open architecture,18,77,11768.51,153,True,4.14
1392,Public-key motivating architecture,19,87,7084.58,193,True,1.99
1393,Networked maximized ability,11,67,29160.22,421,True,2.82
1394,Horizontal encompassing benchmark,5,92,21342.04,210,True,1.25
1395,Enhanced multi-tasking instruction set,5,61,10817.74,39,True,3.11
1396,Synergized modular initiative,19,72,25995.36,202,False,3.34
1397,Configurable holistic support,14,57,34481.99,485,True,4.89
1398,Reactive disintermediate product,6,19,25338.72,248,True,1.52
1399,Innovative system-worthy utilization,17,68,5991.1,108,True,1.13
1400,Realigned asymmetric challenge,6,72,18529.67,487,True,4.41
1401,Object-based neutral groupware,4,16,18542.34,148,True,1.61
1402,Sharable zero administration extranet,12,40,49551.9,155,True,1.11
1403,Right-sized zero tolerance product,5,19,39211.25,215,True,4.58
1404,Enhanced reciprocal success,10,28,9235.55,378,True,1.49
1405,Polarized user-facing contingency,12,9,43534.28,213,True,2.24
1406,Synergized multi-state paradigm,15,44,39089.33,243,False,4.33
1407,Enterprise-wide mission-critical matrix,5,98,7012.26,325,True,2.8
1408,Seamless clear-thinking hardware,15,20,43330.64,166,True,3.5
1409,Assimilated analyzing core,20,53,19423.03,460,True,3.16
1410,Cross-group directional hub,15,95,13941.02,45,False,3.83
1411,Digitized motivating portal,19,81,39828.32,362,True,3.58
1412,Multi-lateral contextually-based core,18,11,9702.09,316,True,4.03
1413,Upgradable non-volatile encryption,19,67,9550.85,243,True,1.07
1414,Proactive fault-tolerant knowledgebase,18,24,48122.6,140,True,1.98
1415,Re-engineered cohesive alliance,19,57,4323.93,273,True,2.61
1416,Operative attitude-oriented product,2,63,43112.52,11,True,1.72
1417,Ergonomic zero tolerance groupware,1,68,15937.38,131,True,4.92
1418,Business-focused grid-enabled Local Area Network,18,22,14339.05,93,True,1.36
1419,Distributed exuding core,10,53,33962.57,30,True,2.3
1420,Function-based contextually-based workforce,1,92,3019.24,199,True,1.57
1421,Seamless bifurcated flexibility,11,34,18838.11,423,False,1.21
1422,Distributed methodical middleware,8,97,29890.53,121,True,4.01
1423,Innovative leadingedge challenge,13,15,13537.45,162,True,2.63
1424,Networked reciprocal algorithm,16,4,20433.94,119,False,1.07
1425,Progressive secondary challenge,18,76,33787.36,126,True,3.61
1426,Phased neutral Graphic Interface,5,39,28455.46,228,True,3.54
1427,Streamlined real-time Local Area Network,7,19,18727.93,86,True,3.15
1428,Visionary intermediate flexibility,14,72,22641.93,0,False,4.84
1429,Multi-layered tertiary implementation,20,38,32687.64,85,True,4.73
1430,Networked composite leverage,16,35,29933.6,429,True,5.0
1431,Team-oriented stable website,7,75,42050.14,144,True,3.96
1432,Organic high-level help-desk,19,9,15101.85,202,True,4.32
1433,Fully-configurable secondary product,18,36,43926.14,107,True,4.83
1434,Advanced secondary leverage,11,88,47275.88,325,True,4.01
1435,Intuitive grid-enabled strategy,15,35,12371.82,164,True,2.84
1436,Implemented background groupware,20,43,892.14,354,True,4.69
1437,Realigned human-resource contingency,20,61,313.53,4,True,2.65
1438,Configurable 24hour concept,16,98,19700.27,41,True,3.6
1439,Synergistic bandwidth-monitored knowledgebase,3,69,1644.28,426,False,2.78
1440,Realigned interactive challenge,4,46,48604.75,192,False,2.43
1441,Mandatory tangible project,6,99,40612.3,4,True,2.48
1442,Synchronized grid-enabled archive,7,57,567.23,380,True,2.12
1443,Upgradable holistic instruction set,12,25,4589.33,314,True,4.23
1444,Front-line upward-trending interface,8,30,49007.94,495,True,2.12
1445,Extended impactful software,20,27,456.06,420,True,1.44
1446,Synergized even-keeled contingency,9,73,25066.25,87,True,3.64
1447,Adaptive scalable infrastructure,19,87,34150.94,289,True,3.35
1448,Re-engineered incremental benchmark,3,17,13055.26,291,False,4.52
1449,Re-engineered cohesive intranet,9,25,42398.59,11,False,3.77
1450,Re-engineered holistic Internet solution,18,79,12720.76,286,False,1.01
1451,Devolved systemic frame,14,83,33687.68,332,True,4.76
1452,Automated local task-force,14,53,13774.38,348,True,2.98
1453,Monitored 6thgeneration Graphical User Interface,17,98,2268.89,369,True,2.11
1454,Front-line actuating hub,14,69,22498.19,2,True,2.34
1455,Profound global utilization,19,4,49514.21,115,False,2.7
1456,Realigned heuristic challenge,3,32,9924.15,168,True,3.5
1457,Sharable leadingedge emulation,4,4,24050.32,413,True,4.19
1458,Universal cohesive budgetary management,11,33,12432.96,242,True,2.36
1459,Pre-emptive composite instruction set,2,43,26031.78,121,False,4.1
1460,Right-sized asynchronous customer loyalty,20,57,38228.52,320,True,1.5
1461,Synergistic asymmetric secured line,2,5,18932.02,455,False,1.26
1462,Exclusive actuating alliance,5,8,45963.88,226,True,3.44
1463,Reactive fault-tolerant functionalities,14,9,5181.2,28,True,2.18
1464,Fully-configurable 6thgeneration support,13,52,4881.93,385,True,4.46
1465,Customizable analyzing project,20,2,22725.22,237,True,4.52
1466,Grass-roots bi-directional complexity,20,13,17046.86,480,True,1.1
1467,Organized bi-directional framework,17,43,29431.89,55,True,3.38
1468,Diverse incremental flexibility,3,76,39491.88,99,False,1.5
1469,Sharable neutral infrastructure,17,33,17834.02,246,True,2.78
1470,Universal system-worthy policy,8,18,39871.58,30,True,3.34
1471,Polarized uniform info-mediaries,17,84,37743.24,159,True,3.16
1472,Operative composite Internet solution,5,19,23529.24,308,True,2.48
1473,Seamless 4thgeneration adapter,1,67,29363.35,347,True,1.95
1474,Customizable zero-defect conglomeration,18,7,21160.85,100,False,3.56
1475,Multi-lateral neutral workforce,7,9,17143.44,341,True,3.77
1476,Upgradable client-server solution,15,77,34651.45,436,True,4.85
1477,Reverse-engineered 24hour function,20,39,20992.89,83,True,4.5
1478,Phased real-time interface,2,64,11048.35,1,True,3.77
1479,Implemented clear-thinking interface,15,80,10735.61,246,True,4.81
1480,Multi-lateral multi-tasking infrastructure,11,95,18858.0,204,True,4.96
1481,Multi-channeled intermediate projection,12,2,3779.18,15,True,1.57
1482,Phased global algorithm,15,25,31603.6,467,True,1.18
1483,Stand-alone even-keeled definition,1,26,9971.47,89,True,2.05
1484,Digitized needs-based open architecture,6,44,42391.96,125,True,1.09
1485,Cloned bandwidth-monitored structure,9,13,1147.59,346,True,3.62
1486,Horizontal empowering knowledgebase,4,44,46812.09,156,True,2.48
1487,Face-to-face client-server protocol,12,85,8650.85,269,False,4.99
1488,Optimized analyzing project,14,92,3362.34,73,False,1.52
1489,Automated empowering implementation,7,25,26674.48,355,True,3.4
1490,Fundamental local intranet,8,6,38177.81,300,True,3.14
1491,Vision-oriented scalable array,5,42,12433.87,322,True,4.49
1492,Profit-focused reciprocal structure,17,75,44303.13,107,True,4.14
1493,Profit-focused 5thgeneration methodology,20,9,8454.93,198,True,3.58
1494,Multi-channeled tertiary frame,17,48,24979.53,237,True,3.85
1495,Decentralized zero administration policy,17,89,24216.52,489,True,2.07
1496,Expanded systematic success,13,82,46067.14,298,True,1.83
1497,Fundamental didactic infrastructure,7,58,43172.1,202,True,2.7
1498,Exclusive human-resource toolset,13,74,7944.75,431,True,3.2
1499,Synergistic asymmetric function,5,97,4293.0,227,True,1.92
1500,Upgradable optimizing Graphical User Interface,2,60,25661.88,172,True,2.87
1501,Networked multi-tasking support,14,48,40244.77,162,True,1.1
1502,Optional next generation data-warehouse,15,30,13354.68,38,True,1.33
1503,Focused directional firmware,17,66,27377.93,40,True,4.71
1504,Vision-oriented bifurcated definition,4,16,3660.3,19,True,2.34
1505,Inverse secondary neural-net,11,33,15205.51,417,True,4.38
1506,Customizable tangible portal,7,91,30241.3,70,False,4.01
1507,Inverse national groupware,18,34,525.84,153,True,2.39
1508,Implemented local parallelism,13,52,41110.88,387,True,2.89
1509,Team-oriented bi-directional implementation,17,98,47579.29,443,True,1.91
1510,Stand-alone clear-thinking software,7,61,11762.79,300,True,4.03
1511,Expanded heuristic success,15,44,39616.55,160,False,2.72
1512,Pre-emptive didactic budgetary management,14,27,21990.17,436,True,2.5
1513,Re-engineered well-modulated attitude,19,17,15348.04,377,True,4.24
1514,Horizontal object-oriented service-desk,12,44,11351.98,217,True,2.61
1515,Implemented web-enabled encoding,18,39,16371.37,11,True,1.13
1516,Centralized content-based focus group,5,20,48864.44,169,True,4.2
1517,Networked didactic matrix,20,74,43360.54,195,True,2.56
1518,Synergistic dynamic Graphical User Interface,18,50,9498.1,55,True,4.85
1519,Down-sized zero-defect hub,10,12,8654.04,345,True,1.13
1520,Mandatory analyzing workforce,20,63,1439.24,101,True,4.85
1521,Cloned well-modulated capacity,10,27,11728.67,337,True,2.82
1522,Reverse-engineered leadingedge flexibility,12,67,651.25,167,False,2.64
1523,Multi-tiered neutral strategy,6,15,6543.97,214,True,1.28
1524,Open-architected scalable project,7,17,43535.41,158,True,3.84
1525,Upgradable systemic algorithm,16,21,30225.1,480,True,1.81
1526,Multi-layered secondary solution,15,36,10164.97,73,True,4.3
1527,Future-proofed intangible standardization,20,32,26340.24,466,True,2.96
1528,Fundamental explicit encryption,15,74,2050.33,46,True,4.52
1529,Seamless high-level initiative,15,45,35045.8,364,True,2.56
1530,Implemented regional open system,6,54,12531.83,460,True,2.73
1531,Integrated encompassing artificial intelligence,13,85,9253.87,291,True,3.79
1532,Synergistic bandwidth-monitored hub,2,31,44288.54,80,True,3.51
1533,De-engineered motivating product,10,86,45823.19,357,True,4.61
1534,Stand-alone 24/7 solution,16,53,49620.25,283,True,2.47
1535,Robust fresh-thinking website,4,65,38350.3,166,True,1.66
1536,Front-line high-level data-warehouse,7,65,2327.29,13,True,3.78
1537,Quality-focused contextually-based secured line,15,49,17248.52,204,False,2.59
1538,Object-based next generation matrix,1,33,5822.67,469,True,3.68
1539,Object-based solution-oriented knowledgebase,15,63,23121.71,42,True,1.97
1540,Visionary even-keeled budgetary management,15,18,23592.31,142,False,1.68
1541,Re-contextualized object-oriented initiative,1,78,5115.7,150,True,3.97
1542,Stand-alone attitude-oriented collaboration,6,10,33602.47,5,True,1.61
1543,Public-key grid-enabled matrices,12,23,10911.95,17,False,3.13
1544,Synergistic bifurcated encoding,15,90,2483.03,325,False,3.56
1545,Sharable multi-tasking artificial intelligence,4,50,34548.3,227,True,1.02
1546,Switchable empowering firmware,13,99,10166.73,127,True,1.95
1547,Distributed 24hour leverage,3,3,21141.97,7,True,1.77
1548,Visionary coherent budgetary management,3,29,47941.39,49,True,4.32
1549,Configurable intermediate utilization,6,93,8435.66,212,True,4.26
1550,Adaptive stable functionalities,11,72,31376.64,319,True,3.17
1551,Reverse-engineered fresh-thinking forecast,14,16,11697.17,54,True,1.69
1552,Compatible scalable open system,13,84,15880.39,199,True,1.88
1553,Horizontal foreground Graphic Interface,9,84,31233.08,22,True,1.87
1554,Open-architected bandwidth-monitored neural-net,10,99,29983.57,52,True,4.17
1555,Public-key user-facing synergy,19,22,12671.81,48,True,4.93
1556,Reactive methodical customer loyalty,13,87,46235.21,394,True,2.33
1557,Face-to-face dynamic extranet,11,86,24158.31,171,True,4.65
1558,Networked client-server function,15,49,25600.2,379,True,3.35
1559,Balanced real-time projection,1,30,1158.55,388,False,2.24
1560,Persistent secondary adapter,14,97,12252.93,40,True,2.5
1561,Quality-focused mission-critical knowledgebase,10,26,7668.36,104,True,1.95
1562,Inverse value-added paradigm,20,57,36988.86,168,True,2.27
1563,Configurable empowering architecture,2,67,39609.81,212,True,2.15
1564,Up-sized optimizing superstructure,1,30,42362.05,169,True,1.82
1565,Multi-layered object-oriented array,2,86,49419.98,410,True,3.88
1566,Face-to-face optimizing middleware,20,49,26121.45,93,True,1.02
1567,Managed 5thgeneration projection,16,9,47687.69,26,True,1.57
1568,Re-engineered explicit methodology,7,17,4678.79,303,True,4.18
1569,Progressive static migration,7,31,25420.48,218,True,2.25
1570,Compatible composite solution,7,32,21258.44,310,True,2.14
1571,Compatible well-modulated array,15,82,10149.91,441,True,1.32
1572,Innovative systematic extranet,12,51,18948.1,241,True,3.02
1573,Future-proofed bandwidth-monitored superstructure,14,98,7878.34,488,True,1.08
1574,Cross-group national system engine,13,55,42716.71,388,False,2.2
1575,Balanced zero-defect instruction set,18,20,27687.32,89,True,2.85
1576,Grass-roots dedicated attitude,15,37,18819.83,310,True,2.33
1577,Object-based dynamic knowledge user,16,26,7820.75,97,True,4.45
1578,Optimized tangible capability,12,63,20287.31,212,False,4.88
1579,Devolved impactful neural-net,12,50,24528.6,328,False,1.28
1580,Ergonomic clear-thinking interface,2,16,19302.82,289,True,4.05
1581,Customer-focused demand-driven Graphical User Interface,9,99,45662.99,369,True,3.84
1582,Proactive object-oriented challenge,12,90,2979.46,197,False,3.94
1583,Programmable actuating software,8,62,1821.93,416,True,3.83
1584,Assimilated next generation toolset,1,90,33317.21,75,True,2.82
1585,Enhanced asynchronous extranet,5,33,12446.0,296,False,4.37
1586,Integrated impactful emulation,1,15,38571.51,329,True,2.54
1587,Reactive user-facing Local Area Network,19,11,25975.0,96,False,1.66
1588,Expanded zero-defect open system,14,33,34622.66,256,False,3.63
1589,Operative grid-enabled flexibility,13,76,15468.15,210,True,4.7
1590,Self-enabling discrete emulation,3,14,31845.39,397,True,4.26
1591,Profound reciprocal architecture,9,96,10555.33,383,True,2.23
1592,Diverse explicit parallelism,6,63,178.77,35,True,2.67
1593,Pre-emptive radical capacity,14,84,14488.18,220,True,2.5
1594,Automated next generation pricing structure,5,26,24374.92,257,False,2.8
1595,Multi-lateral system-worthy help-desk,7,24,10126.95,383,True,4.04
1596,Optional dedicated pricing structure,9,53,22092.45,467,True,4.47
1597,Automated radical algorithm,6,11,14726.97,193,True,1.26
1598,Synergized bi-directional pricing structure,1,75,11815.53,248,True,1.4
1599,Pre-emptive optimizing standardization,2,35,37614.75,3,True,4.16
1600,Phased didactic knowledgebase,2,13,10632.31,405,True,3.41
1601,Polarized methodical Local Area Network,9,63,23714.27,172,True,2.35
1602,Digitized coherent installation,11,41,40860.67,481,True,2.59
1603,Business-focused scalable open architecture,20,8,48767.72,447,True,1.4
1604,Progressive mission-critical contingency,15,90,20150.24,427,False,1.56
1605,Stand-alone secondary time-frame,20,16,43463.36,143,False,4.01
1606,Public-key even-keeled methodology,8,48,22650.71,351,True,2.9
1607,Innovative executive hardware,14,85,9477.95,326,False,4.25
1608,Centralized maximized secured line,1,82,18074.26,23,False,3.94
1609,Intuitive static Graphical User Interface,15,30,30377.47,204,True,4.18
1610,Self-enabling disintermediate support,12,55,46960.33,482,False,4.95
1611,Quality-focused uniform contingency,4,94,19304.44,310,True,1.57
1612,Self-enabling clear-thinking concept,17,74,39264.61,366,True,1.51
1613,Digitized leadingedge matrices,3,39,41634.47,280,False,2.87
1614,Secured tangible superstructure,15,15,24160.21,276,True,1.85
1615,Distributed 6thgeneration productivity,3,14,21801.18,366,True,4.72
1616,Adaptive incremental initiative,11,50,38338.81,112,True,3.66
1617,Exclusive zero tolerance definition,4,86,6874.25,273,True,2.97
1618,Enhanced object-oriented hierarchy,11,29,46595.82,392,False,1.26
1619,Triple-buffered regional knowledgebase,11,49,45517.34,380,True,2.53
1620,Decentralized logistical time-frame,18,56,40441.53,114,True,2.16
1621,Right-sized transitional adapter,4,12,17077.87,303,False,3.98
1622,Triple-buffered zero administration projection,4,74,18450.08,436,True,2.52
1623,Multi-lateral incremental function,1,40,3188.06,274,True,2.55
1624,Implemented responsive neural-net,14,41,38586.92,408,True,4.19
1625,Balanced homogeneous capacity,17,85,30120.72,113,True,1.04
1626,Visionary zero-defect moderator,15,41,7320.57,482,True,1.88
1627,Re-contextualized methodical analyzer,15,19,30113.12,74,True,4.4
1628,Versatile static workforce,2,77,16074.95,257,False,1.49
1629,Multi-lateral client-driven matrices,19,62,31590.75,110,True,3.82
1630,Up-sized bi-directional parallelism,13,8,49059.03,170,True,3.87
1631,Cross-group regional synergy,8,90,36812.71,472,False,1.72
1632,Monitored leadingedge service-desk,16,94,19651.21,417,True,4.39
1633,Organic explicit monitoring,1,71,19675.05,216,True,4.96
1634,Configurable asymmetric challenge,13,51,3683.98,372,True,3.79
1635,Team-oriented 6thgeneration open architecture,7,90,42826.99,201,True,2.29
1636,Intuitive logistical firmware,19,7,42505.51,363,True,3.62
1637,Progressive even-keeled moratorium,19,18,22150.0,247,True,1.58
1638,Multi-layered executive ability,7,96,9863.19,333,True,3.9
1639,Business-focused scalable frame,19,14,33948.06,439,True,4.8
1640,Up-sized needs-based utilization,14,87,42098.84,474,True,2.42
1641,Synchronized dynamic orchestration,16,23,47258.65,60,False,3.6
1642,Enhanced non-volatile leverage,19,56,48489.38,321,True,1.98
1643,Synergized executive attitude,4,31,19892.58,154,True,4.82
1644,Intuitive national architecture,13,100,34620.56,407,True,1.36
1645,Seamless analyzing website,15,84,19166.84,323,True,2.47
1646,Monitored 3rdgeneration support,4,15,4223.59,250,True,4.63
1647,Devolved tangible emulation,8,3,29383.84,293,True,3.77
1648,Devolved systemic algorithm,4,76,9136.72,247,False,3.81
1649,Secured global migration,10,74,6349.3,166,True,4.64
1650,Centralized systematic help-desk,18,24,20325.99,358,True,3.22
1651,Multi-tiered transitional matrices,18,68,24479.31,265,False,3.16
1652,Cloned analyzing task-force,4,97,37674.11,494,True,1.47
1653,Triple-buffered incremental methodology,20,89,9078.88,284,True,2.26
1654,Vision-oriented static approach,2,17,28796.54,334,True,3.25
1655,Operative secondary interface,2,11,48998.43,259,True,4.87
1656,Enterprise-wide next generation adapter,6,55,48857.44,336,True,2.2
1657,Down-sized context-sensitive ability,17,38,32991.96,227,True,2.96
1658,Seamless needs-based adapter,11,67,45548.08,180,True,3.04
1659,Cloned composite application,4,85,41006.19,121,True,1.57
1660,Pre-emptive interactive support,7,18,30147.0,110,True,2.11
1661,Switchable fault-tolerant parallelism,20,55,3810.55,130,True,3.6
1662,Persevering local forecast,6,52,22857.78,483,True,2.7
1663,Reduced foreground collaboration,5,69,10267.77,322,True,4.98
1664,Expanded logistical portal,7,92,18669.9,336,True,3.05
1665,Exclusive 3rdgeneration matrix,6,54,41096.23,161,False,2.73
1666,Upgradable content-based Graphical User Interface,1,78,12450.13,138,True,1.44
1667,Profound full-range info-mediaries,18,53,3391.37,327,True,4.64
1668,Managed needs-based firmware,9,19,43455.88,115,True,1.39
1669,Polarized multimedia open system,8,49,47593.96,400,False,1.7
1670,Fully-configurable high-level definition,10,76,41085.03,250,True,2.4
1671,Progressive tangible extranet,19,37,27621.96,311,True,1.19
1672,Grass-roots multi-state customer loyalty,11,97,19539.21,176,False,3.71
1673,Ergonomic real-time capability,18,71,29771.39,435,True,3.37
1674,Innovative neutral interface,9,2,34364.25,365,True,1.51
1675,Synergized system-worthy frame,13,73,36797.58,27,False,3.56
1676,Distributed tangible framework,12,91,38898.66,347,True,3.83
1677,Multi-channeled coherent parallelism,6,57,49313.69,408,True,2.15
1678,Profound encompassing website,14,67,47089.68,451,False,1.92
1679,Upgradable 24hour budgetary management,3,40,20385.09,160,False,3.54
1680,Sharable modular success,3,94,12077.83,47,True,1.23
1681,Public-key user-facing initiative,10,71,46486.49,413,False,4.85
1682,Multi-layered executive challenge,14,87,25483.25,374,True,2.99
1683,Integrated responsive data-warehouse,18,90,6322.11,7,True,4.64
1684,Optional multi-tasking access,1,92,21306.45,273,True,1.98
1685,Future-proofed tangible solution,17,88,30498.76,310,True,1.67
1686,Realigned uniform benchmark,17,29,8823.23,187,False,3.05
1687,Organized asynchronous projection,2,55,24825.84,87,True,1.45
1688,Front-line directional methodology,8,70,42553.77,439,True,2.2
1689,Versatile asymmetric task-force,10,34,10731.99,377,True,2.57
1690,Persistent clear-thinking array,10,83,25824.9,457,True,2.85
1691,Future-proofed stable artificial intelligence,20,63,2969.09,3,True,2.31
1692,Extended tertiary access,12,14,357.21,455,True,2.61
1693,Ameliorated empowering encoding,1,13,21597.11,101,True,3.06
1694,User-centric encompassing process improvement,5,53,6279.75,249,True,4.08
1695,Compatible radical protocol,9,29,23587.86,191,True,2.71
1696,Adaptive disintermediate definition,6,69,40596.04,55,False,3.63
1697,Mandatory fault-tolerant open system,15,21,7079.73,382,True,2.44
1698,Sharable 5thgeneration info-mediaries,7,15,9559.4,20,True,2.68
1699,Visionary hybrid circuit,11,5,8099.59,101,False,4.84
1700,Virtual non-volatile info-mediaries,9,16,21112.66,281,True,3.73
1701,Fully-configurable 24hour middleware,5,42,37579.39,399,False,3.01
1702,Reverse-engineered transitional ability,13,17,5575.67,55,True,1.5
1703,Re-contextualized tertiary framework,12,65,781.08,350,True,3.71
1704,Cross-group 6thgeneration productivity,11,55,48824.28,377,True,2.92
1705,Front-line explicit access,10,63,4222.48,219,True,1.61
1706,Quality-focused client-driven task-force,17,24,12548.39,392,True,2.05
1707,Open-architected eco-centric secured line,8,86,41048.41,101,True,4.13
1708,Implemented global utilization,4,90,36549.79,312,True,4.97
1709,Object-based reciprocal flexibility,19,81,31760.41,117,True,2.61
1710,Function-based content-based archive,9,25,46462.01,218,True,1.8
1711,Devolved 4thgeneration encoding,2,49,20424.13,156,True,4.92
1712,Focused intermediate software,8,44,21361.19,31,True,3.58
1713,Networked regional strategy,10,15,13535.38,143,False,3.85
1714,Fully-configurable bandwidth-monitored installation,8,41,44765.8,93,True,1.21
1715,Down-sized non-volatile database,11,28,14337.32,143,False,1.4
1716,Reverse-engineered uniform pricing structure,6,33,47421.58,186,True,1.45
1717,Re-contextualized clear-thinking attitude,1,88,27633.23,441,True,2.44
1718,Multi-lateral multi-tasking hierarchy,12,96,38962.53,270,True,1.95
1719,Optimized exuding implementation,9,27,29257.93,44,False,1.52
1720,Triple-buffered value-added alliance,20,16,2147.84,495,False,3.62
1721,User-friendly dedicated standardization,7,25,35262.54,473,True,4.77
1722,Intuitive attitude-oriented process improvement,20,44,15143.67,242,False,1.81
1723,Customer-focused optimizing flexibility,5,6,6478.81,214,True,2.01
1724,Optimized local data-warehouse,18,45,44756.16,229,True,1.47
1725,Networked interactive process improvement,14,9,24192.75,268,False,3.02
1726,Face-to-face upward-trending superstructure,1,22,29997.77,356,False,2.16
1727,Business-focused multimedia hierarchy,19,8,39740.08,355,True,4.26
1728,Ameliorated clear-thinking application,16,88,26670.25,262,False,1.66
1729,Synchronized intangible help-desk,17,50,28168.68,199,True,2.09
1730,Sharable systematic definition,6,1,8084.15,111,True,1.04
1731,Self-enabling logistical time-frame,17,59,25240.51,368,True,2.21
