payment_id,order_id,payment_date,payment_mode,payment_status,amount
37944,37944,2026-06-01 18:12:16.161787,UPI,Success,259873.24999999997
37945,37945,2026-04-08 11:05:05.136459,Net Banking,Success,4338.59
37946,37946,2026-03-25 20:30:31.769938,Net Banking,Success,122642.96
37947,37947,2025-08-30 12:04:43.089450,UPI,Success,118388.72
37948,37948,2026-06-20 18:08:44.141790,UPI,Success,11431.650000000001
37949,37949,2026-05-12 15:31:17.412850,COD,Success,155338.41
37950,37950,2024-03-20 06:42:31.009331,Debit Card,Success,3952.36
37951,37951,2024-08-21 09:24:56.091118,Debit Card,Success,227901.51
37952,37952,2025-12-18 00:52:26.553189,UPI,Pending,67540.62
37953,37953,2026-03-04 04:50:55.365200,Credit Card,Success,55058.15
37954,37954,2025-12-26 12:41:08.391416,COD,Pending,73836.63
37955,37955,2026-03-31 22:15:01.519715,Debit Card,Success,418644.76
37956,37956,2025-11-17 23:07:42.521647,Net Banking,Success,222365.41
37957,37957,2025-09-18 20:50:36.708480,Net Banking,Success,185154.34999999998
37958,37958,2026-03-21 03:08:01.257038,Debit Card,Success,146421.26
37959,37959,2026-05-09 02:25:53.459537,Net Banking,Failed,4796.29
37960,37960,2025-05-11 14:47:12.875134,Credit Card,Success,417094.54
37961,37961,2024-01-29 08:06:36.234813,UPI,Success,130904.73000000001
37962,37962,2026-05-04 19:57:15.559728,UPI,Success,122090.04000000001
37963,37963,2025-07-27 08:18:19.546124,Debit Card,Success,143313.13
37964,37964,2025-10-04 18:26:22.467961,UPI,Success,23209.0
37965,37965,2025-09-06 21:55:42.989289,Debit Card,Failed,254019.55
37966,37966,2026-06-09 14:42:02.907521,UPI,Success,164686.58
37967,37967,2025-01-18 08:28:05.541234,Net Banking,Success,188770.86
37968,37968,2025-11-04 17:27:54.836861,Credit Card,Success,132248.01
37969,37969,2025-03-22 20:00:20.439834,Debit Card,Success,110128.56
37970,37970,2024-10-05 17:05:52.731321,Net Banking,Success,146040.22
37971,37971,2025-02-09 05:29:31.173897,Debit Card,Success,147640.11000000002
37972,37972,2025-08-31 19:41:07.934201,UPI,Success,219304.21000000002
37973,37973,2026-05-16 13:26:50.066270,Credit Card,Success,137884.5
37974,37974,2024-03-29 12:03:34.898511,Debit Card,Success,115744.79999999999
37975,37975,2026-05-13 22:44:30.812182,Credit Card,Success,132095.08
37976,37976,2025-12-11 21:18:46.196502,COD,Success,92006.86
37977,37977,2025-06-11 07:17:31.541416,COD,Success,61492.770000000004
37978,37978,2026-03-31 17:03:50.948314,Debit Card,Failed,39827.7
37979,37979,2026-06-07 06:28:33.485097,COD,Success,60454.32000000001
37980,37980,2026-05-03 11:26:49.674343,Debit Card,Success,414759.12
37981,37981,2026-04-12 11:52:04.472613,Debit Card,Success,114440.52
37982,37982,2025-12-29 02:52:38.991799,COD,Success,80363.70999999999
37983,37983,2023-09-22 20:33:35.754688,UPI,Success,59328.46
37984,37984,2025-09-18 17:05:21.503840,Debit Card,Success,74188.86
37985,37985,2025-10-12 20:44:48.833085,UPI,Success,234609.16999999998
37986,37986,2026-03-06 01:26:41.134466,Net Banking,Success,57165.64
37987,37987,2026-01-17 04:27:28.691127,Net Banking,Success,121294.01
37988,37988,2026-01-10 04:13:05.423443,Net Banking,Success,169303.22
37989,37989,2026-02-22 06:32:35.959606,COD,Success,218007.72
37990,37990,2026-06-27 22:51:48.596474,COD,Success,55281.41
37991,37991,2025-02-10 12:40:19.722401,Credit Card,Success,307539.65
37992,37992,2025-12-21 11:25:35.914028,Net Banking,Success,232395.34999999998
37993,37993,2024-01-07 02:25:18.508753,COD,Success,216934.22999999998
37994,37994,2024-09-24 03:25:22.003481,Credit Card,Success,174502.07
37995,37995,2025-06-02 15:08:36.235364,Net Banking,Success,186276.28999999998
37996,37996,2025-11-19 13:57:38.546614,COD,Success,110895.70999999999
37997,37997,2026-04-26 19:50:48.911103,Credit Card,Success,168342.79
37998,37998,2025-11-15 08:11:51.833962,COD,Success,191487.69
37999,37999,2024-07-07 00:49:10.920004,COD,Success,34213.93
38000,38000,2025-10-09 01:11:41.343180,Debit Card,Success,22996.14
38001,38001,2026-05-16 21:48:53.489894,Credit Card,Success,82998.78
38002,38002,2026-06-27 15:05:47.612624,Net Banking,Pending,101536.07999999999
38003,38003,2025-11-22 01:31:10.443735,UPI,Success,151840.48
38004,38004,2026-02-16 08:51:36.287811,Credit Card,Success,163513.4
38005,38005,2025-06-27 08:33:52.631317,COD,Success,69603.8
38006,38006,2025-05-11 05:45:31.042701,Net Banking,Success,212688.43
38007,38007,2026-01-26 00:20:17.130300,Net Banking,Success,202880.03999999998
38008,38008,2026-05-03 19:58:29.898704,Net Banking,Success,171061.26
38009,38009,2025-07-08 22:37:47.257660,Debit Card,Success,183687.55000000002
38010,38010,2025-05-08 22:59:13.279748,Credit Card,Success,173242.34
38011,38011,2025-09-12 17:29:54.347427,Net Banking,Failed,217921.83
38012,38012,2026-03-09 14:26:04.567605,Debit Card,Failed,364256.16000000003
38013,38013,2024-11-04 07:12:03.323724,COD,Success,119961.74
38014,38014,2026-05-19 17:07:07.558631,Credit Card,Success,10837.11
38015,38015,2024-08-16 23:54:45.398465,Net Banking,Success,106740.07999999999
38016,38016,2026-06-07 14:17:28.236109,Debit Card,Success,93398.24
38017,38017,2026-05-02 01:11:16.465570,Credit Card,Success,63456.020000000004
38018,38018,2026-04-22 23:47:20.561125,COD,Failed,203693.0
38019,38019,2026-06-26 05:48:57.819143,UPI,Success,203722.86000000002
38020,38020,2026-03-21 05:39:44.404876,Credit Card,Success,189516.92
38021,38021,2025-10-15 01:11:20.605088,Net Banking,Success,92707.38
38022,38022,2025-08-23 12:49:07.124551,Net Banking,Success,283444.2200000001
38023,38023,2025-11-02 05:30:57.620310,Debit Card,Success,10632.31
38024,38024,2024-12-02 20:06:17.700161,Net Banking,Success,146498.82
38025,38025,2025-11-24 18:45:50.663310,UPI,Success,166081.96
38026,38026,2026-05-01 12:13:15.195692,Credit Card,Success,133132.15
38027,38027,2026-05-07 01:48:03.064832,UPI,Success,168791.31
38028,38028,2025-04-16 22:23:42.679849,COD,Success,97398.69
38029,38029,2026-06-10 21:53:17.912945,UPI,Success,231263.72999999998
38030,38030,2023-11-12 06:18:47.228851,Debit Card,Success,156316.94999999998
38031,38031,2025-07-09 03:39:29.577597,Credit Card,Success,97983.84
38032,38032,2025-07-10 07:31:33.372492,UPI,Pending,137006.98
38033,38033,2026-04-21 10:06:28.559120,Net Banking,Success,324291.86
38034,38034,2026-06-07 09:53:29.552380,Net Banking,Success,120610.81
38035,38035,2026-03-28 14:09:12.710296,Net Banking,Success,287789.2
38036,38036,2024-09-12 17:00:45.627834,Net Banking,Success,134755.43
38037,38037,2025-11-14 04:27:29.357058,COD,Success,96998.36
38038,38038,2026-03-09 06:28:27.590941,Credit Card,Success,288552.18
38039,38039,2026-03-14 15:17:21.095015,COD,Success,200226.52000000002
38040,38040,2026-06-08 20:43:00.153991,Credit Card,Success,245220.64
38041,38041,2025-09-15 08:28:58.697185,Net Banking,Success,247010.26
38042,38042,2024-02-18 04:08:05.676851,UPI,Success,168331.36
38043,38043,2023-11-22 04:58:55.535146,Debit Card,Success,61243.0
38044,38044,2025-02-22 13:38:49.843463,UPI,Success,278946.28
38045,38045,2025-01-18 20:41:38.180513,Debit Card,Success,183997.59000000003
38046,38046,2024-10-18 17:56:59.660796,Debit Card,Success,123727.26000000001
38047,38047,2024-07-11 02:18:17.129585,Debit Card,Pending,175719.8
38048,38048,2025-10-30 20:25:58.760420,Debit Card,Success,127288.86000000002
38049,38049,2025-09-18 01:32:35.114912,Credit Card,Success,405113.2100000001
38050,38050,2025-01-01 05:09:09.632128,UPI,Success,123608.25
38051,38051,2024-08-13 03:43:34.411201,Debit Card,Success,274144.77
38052,38052,2026-05-27 10:52:03.302433,COD,Success,41045.42
38053,38053,2026-06-01 15:48:06.846246,Credit Card,Success,220304.58
38054,38054,2026-06-05 12:05:12.439109,Debit Card,Success,211368.52000000002
38055,38055,2026-03-14 22:16:56.369425,COD,Success,127483.20000000001
38056,38056,2025-01-19 16:47:16.249803,Net Banking,Success,181984.40000000002
38057,38057,2026-05-31 04:29:51.580941,Net Banking,Success,285224.88
38058,38058,2025-11-27 01:15:50.382465,UPI,Failed,269532.3
38059,38059,2025-11-03 10:19:37.913401,COD,Success,54922.89
38060,38060,2025-03-24 13:48:28.217176,Credit Card,Success,274222.46
38061,38061,2026-01-18 08:16:10.965098,Credit Card,Pending,343898.69000000006
38062,38062,2025-07-28 16:31:54.839945,Credit Card,Success,7179.55
38063,38063,2025-09-10 06:01:38.853719,Net Banking,Success,74106.0
38064,38064,2024-05-30 19:16:51.744094,COD,Success,320884.31999999995
38065,38065,2025-12-25 08:33:29.059326,COD,Success,218514.04
38066,38066,2026-06-23 04:07:00.413391,Debit Card,Success,184036.52
38067,38067,2026-04-10 20:44:48.058622,Net Banking,Failed,88925.06
38068,38068,2024-09-11 11:32:49.326190,Credit Card,Success,146285.15
38069,38069,2026-06-04 06:30:50.060373,UPI,Success,106184.82999999999
38070,38070,2024-12-01 03:23:36.750442,UPI,Success,186759.32
38071,38071,2026-02-15 11:54:53.607105,COD,Success,290213.82
38072,38072,2024-07-08 00:14:52.800579,UPI,Success,136534.33000000002
38073,38073,2026-06-12 08:34:29.764842,COD,Success,177529.38
38074,38074,2026-03-12 11:25:38.604357,Debit Card,Success,98723.70999999999
38075,38075,2026-01-04 02:08:53.762142,Credit Card,Success,92142.8
38076,38076,2025-07-16 19:17:44.286342,UPI,Success,40751.78
38077,38077,2025-10-24 03:10:14.183581,Net Banking,Success,271702.42000000004
38078,38078,2026-01-01 23:46:48.672050,COD,Success,155450.74
38079,38079,2026-04-22 22:21:57.770595,Debit Card,Success,141852.28
38080,38080,2025-08-20 04:46:20.594811,Credit Card,Success,212658.38
38081,38081,2024-07-10 05:26:06.357777,Debit Card,Success,374735.50000000006
38082,38082,2025-12-04 12:28:43.935451,Credit Card,Success,114483.41
38083,38083,2025-10-12 05:52:12.542869,Debit Card,Success,146226.96000000002
38084,38084,2026-02-20 23:29:45.090433,UPI,Success,199151.02000000002
38085,38085,2025-07-11 16:57:41.997423,Net Banking,Success,115758.0
38086,38086,2026-06-09 20:52:42.976899,Debit Card,Success,42505.51
38087,38087,2024-12-25 22:59:45.882500,Credit Card,Success,191385.45
38088,38088,2026-05-06 11:50:14.928947,UPI,Success,74805.85
38089,38089,2024-07-27 04:18:27.509847,Credit Card,Success,30241.3
38090,38090,2026-03-30 03:26:46.493463,COD,Success,88603.70999999999
38091,38091,2024-12-04 08:51:07.724941,Credit Card,Success,86270.87
38092,38092,2026-04-19 04:24:31.587472,COD,Pending,151387.75
38093,38093,2026-01-14 01:22:52.460905,COD,Success,32300.34
38094,38094,2025-12-22 05:49:41.188718,Net Banking,Success,223951.73000000004
38095,38095,2024-06-02 02:42:54.910945,UPI,Success,359570.36
38096,38096,2024-10-15 05:39:01.997597,Debit Card,Success,242768.73999999996
38097,38097,2026-01-02 08:45:12.148805,Net Banking,Success,36556.08
38098,38098,2026-06-27 21:07:33.266001,Debit Card,Success,156569.91
38099,38099,2025-09-28 18:53:26.218358,UPI,Success,37716.0
38100,38100,2024-12-22 20:34:46.488479,COD,Success,275145.99
38101,38101,2025-11-07 06:45:40.860412,UPI,Success,233398.62
38102,38102,2026-01-19 17:06:46.446311,Net Banking,Success,237498.16
38103,38103,2026-06-23 15:18:17.462843,Net Banking,Success,134111.03
38104,38104,2026-02-03 21:52:41.448554,Credit Card,Success,118047.06
38105,38105,2026-05-12 09:21:31.192476,COD,Success,306420.82999999996
38106,38106,2026-04-07 22:57:47.601811,Debit Card,Success,154748.78999999998
38107,38107,2026-01-23 19:30:42.310842,COD,Success,134201.15
38108,38108,2024-05-17 21:30:00.806621,Net Banking,Success,256130.93000000002
38109,38109,2024-06-15 21:33:52.910721,Credit Card,Success,136606.73
38110,38110,2025-02-06 00:54:07.968823,Debit Card,Success,154697.47
38111,38111,2024-05-28 18:45:21.194397,COD,Success,156892.74
38112,38112,2026-06-14 13:18:51.541118,COD,Success,12337.04
38113,38113,2026-06-23 17:30:00.798947,Debit Card,Success,293606.54
38114,38114,2025-04-09 05:15:50.686782,Debit Card,Success,188656.14999999997
38115,38115,2024-08-13 04:45:35.586205,COD,Success,118125.90000000001
38116,38116,2025-12-04 10:08:13.570956,Debit Card,Success,194191.5
38117,38117,2025-03-26 06:44:52.120681,COD,Success,2130.87
38118,38118,2024-10-01 17:37:39.012179,Debit Card,Success,132587.22
38119,38119,2026-02-06 00:27:52.732117,UPI,Success,134443.5
38120,38120,2025-06-13 04:36:21.950095,COD,Success,383488.6
38121,38121,2026-03-05 17:26:00.244143,Credit Card,Success,259809.59999999998
38122,38122,2026-01-02 17:10:57.538285,Debit Card,Success,118571.85
38123,38123,2025-07-16 09:55:52.972586,COD,Success,334884.66
38124,38124,2025-03-16 17:48:22.258348,Credit Card,Success,171021.21000000002
38125,38125,2026-05-23 01:18:38.144328,Debit Card,Success,80160.82
38126,38126,2024-08-30 12:16:01.606249,Credit Card,Success,117793.83
38127,38127,2026-02-06 06:48:37.134831,Net Banking,Success,603913.91
38128,38128,2025-11-11 06:03:14.812405,Credit Card,Success,120540.36000000002
38129,38129,2025-10-30 03:58:06.915466,Credit Card,Success,45301.42
38130,38130,2025-08-03 13:58:52.676679,Net Banking,Success,286792.48
38131,38131,2026-02-25 19:05:51.053310,Credit Card,Success,241442.18
38132,38132,2025-05-06 21:46:25.820118,Net Banking,Success,6904.0
38133,38133,2025-06-13 13:06:58.865734,COD,Success,81797.54
38134,38134,2026-05-11 14:32:30.817450,Debit Card,Success,95281.23
38135,38135,2025-05-27 13:49:48.870329,Net Banking,Success,351964.63
38136,38136,2026-05-15 22:51:36.180236,COD,Success,102308.51
38137,38137,2024-08-05 08:13:46.015053,Net Banking,Success,51427.69
38138,38138,2025-01-31 09:01:58.460953,UPI,Success,220948.73
38139,38139,2026-05-28 04:16:09.765891,COD,Success,171792.6
38140,38140,2025-06-21 06:25:37.016112,UPI,Success,202870.44
38141,38141,2026-03-15 20:07:41.854623,Credit Card,Success,62857.68
38142,38142,2026-04-18 03:10:49.622742,UPI,Success,58456.3
38143,38143,2025-08-28 14:23:57.523133,Debit Card,Pending,215069.74
38144,38144,2026-06-15 18:34:07.485811,Credit Card,Failed,184957.26
38145,38145,2024-11-04 01:29:38.536381,UPI,Success,365820.65
38146,38146,2025-06-13 15:03:09.063135,UPI,Pending,348788.62
38147,38147,2025-06-23 17:58:17.818085,Credit Card,Success,89830.4
38148,38148,2026-02-12 23:58:06.913325,COD,Success,221308.3
38149,38149,2026-06-14 00:43:23.997408,UPI,Success,173607.63
38150,38150,2026-06-10 07:26:13.895990,Net Banking,Success,41151.65
38151,38151,2026-02-08 00:02:48.082204,Net Banking,Success,134725.77
38152,38152,2025-09-01 16:28:02.070002,Debit Card,Success,84549.68000000001
38153,38153,2023-10-01 04:16:42.289106,Credit Card,Success,131648.07
38154,38154,2026-05-25 22:23:27.791906,Credit Card,Success,214171.13999999998
38155,38155,2026-05-09 05:41:01.345520,Debit Card,Success,373826.52
38156,38156,2024-11-21 04:29:51.949462,COD,Success,35186.01
38157,38157,2025-11-23 21:07:25.919524,Net Banking,Success,40077.29
38158,38158,2026-05-27 21:52:00.924762,Credit Card,Success,691.97
38159,38159,2026-05-08 10:04:34.093085,COD,Success,117956.65
38160,38160,2024-10-29 16:45:31.451911,Credit Card,Success,228119.71000000002
38161,38161,2024-09-30 05:35:31.850518,Credit Card,Success,146347.79
38162,38162,2026-02-26 05:06:47.357738,UPI,Success,50561.55
38163,38163,2026-04-28 18:27:28.172328,Credit Card,Failed,263999.49
38164,38164,2026-04-13 08:44:23.909496,COD,Success,86996.70999999999
38165,38165,2025-08-13 23:44:40.145078,UPI,Success,237641.15000000002
38166,38166,2025-08-20 18:09:05.642049,Debit Card,Success,40622.22
38167,38167,2025-10-29 23:58:51.505206,Net Banking,Success,115376.85
38168,38168,2024-09-07 01:23:40.356122,Credit Card,Success,114348.08
38169,38169,2025-09-23 20:09:56.247034,UPI,Success,142229.34
38170,38170,2026-06-22 09:42:02.524716,Credit Card,Success,139189.01
38171,38171,2026-04-16 17:45:14.734010,UPI,Success,120177.76000000001
38172,38172,2025-05-17 12:51:18.786303,Debit Card,Success,123949.41
38173,38173,2026-05-03 06:00:13.268637,UPI,Success,262346.81
38174,38174,2024-12-03 17:28:08.367715,UPI,Success,220706.27000000002
38175,38175,2026-06-06 18:09:47.606307,Net Banking,Success,85495.91
38176,38176,2024-08-28 13:08:56.372167,COD,Success,182366.49
38177,38177,2023-12-31 21:46:00.156096,COD,Failed,47124.369999999995
38178,38178,2024-11-22 19:10:15.551808,Debit Card,Success,197009.03999999998
38179,38179,2025-04-29 16:19:56.913935,Net Banking,Success,137273.28
38180,38180,2026-06-27 00:29:26.838913,Net Banking,Success,65027.42
38181,38181,2026-06-25 17:05:47.616292,COD,Success,172761.74
38182,38182,2025-04-27 22:23:46.775665,Debit Card,Success,240338.67
38183,38183,2025-12-08 06:02:29.635050,COD,Success,3081.18
38184,38184,2025-12-22 15:32:51.887229,Debit Card,Success,117968.93
38185,38185,2026-04-29 01:32:26.138049,Debit Card,Failed,152256.77000000002
38186,38186,2025-01-29 06:34:05.810035,Credit Card,Success,230838.53000000003
38187,38187,2025-03-15 14:52:22.502121,UPI,Success,301263.97
38188,38188,2026-06-22 11:44:27.306834,Net Banking,Success,180627.55000000002
38189,38189,2026-05-29 18:08:58.573498,COD,Success,318778.6
38190,38190,2025-11-17 15:46:57.635144,UPI,Success,98735.7
38191,38191,2026-06-04 17:48:06.090674,UPI,Success,131884.91
38192,38192,2025-07-05 08:45:40.737737,COD,Success,165702.09
38193,38193,2025-03-04 07:01:13.060875,UPI,Success,341747.10000000003
38194,38194,2025-11-24 14:25:48.876441,Net Banking,Success,171634.31
38195,38195,2025-06-09 16:46:04.785309,Debit Card,Success,196060.95
38196,38196,2026-04-11 20:29:40.624023,Net Banking,Success,184593.76
38197,38197,2025-04-24 12:28:31.675482,Debit Card,Success,134675.91
38198,38198,2025-08-06 04:22:36.387720,Net Banking,Success,37669.11
38199,38199,2026-05-16 02:45:36.003326,COD,Success,101255.17
38200,38200,2025-10-29 12:52:07.735485,UPI,Success,300764.62
38201,38201,2026-01-01 10:34:56.300484,COD,Success,72949.74
38202,38202,2026-05-29 16:31:55.534308,COD,Success,176233.02999999997
38203,38203,2025-08-15 14:29:29.146503,Debit Card,Success,227051.60999999996
38204,38204,2025-05-28 07:16:32.713297,Credit Card,Pending,58207.12
38205,38205,2025-09-24 21:39:23.918082,Debit Card,Success,65566.36
38206,38206,2026-04-16 18:54:37.777372,Credit Card,Success,226236.25
38207,38207,2025-04-28 23:22:48.605449,UPI,Failed,132861.97
38208,38208,2025-12-06 19:33:46.259514,COD,Success,67586.22
38209,38209,2026-04-23 11:59:38.983541,Debit Card,Success,195926.05
38210,38210,2025-05-19 08:58:20.813482,Debit Card,Success,171997.64999999997
38211,38211,2025-05-27 13:37:59.422021,UPI,Success,178853.64
38212,38212,2026-06-19 12:14:33.098827,Net Banking,Success,218359.62999999995
38213,38213,2026-06-08 14:48:37.260593,Credit Card,Success,297813.75
38214,38214,2026-02-09 21:48:48.101031,UPI,Success,4323.93
38215,38215,2026-01-12 05:01:23.962760,UPI,Success,150438.28
38216,38216,2025-12-05 18:51:18.485866,Net Banking,Success,134431.44
38217,38217,2025-07-19 11:44:23.127673,UPI,Success,99123.39000000001
38218,38218,2026-01-15 19:42:41.428413,Credit Card,Success,123399.78
38219,38219,2024-06-19 04:09:24.397616,Credit Card,Success,21712.41
38220,38220,2025-03-05 15:29:54.664356,COD,Success,84831.92
38221,38221,2026-03-22 10:41:56.818621,COD,Success,136629.25
38222,38222,2025-09-17 17:17:34.716944,COD,Failed,306002.3
38223,38223,2025-09-15 15:00:51.275066,UPI,Success,112618.06
38224,38224,2026-05-11 06:25:48.518013,Net Banking,Success,84321.38
38225,38225,2025-10-29 22:35:25.598538,UPI,Pending,283267.65
38226,38226,2025-09-27 13:28:57.016650,UPI,Success,72649.56
38227,38227,2026-01-21 19:02:21.942904,COD,Success,154349.86
38228,38228,2025-06-11 09:29:18.346620,Net Banking,Success,196826.47
38229,38229,2026-05-04 04:38:01.543665,UPI,Success,196536.08999999997
38230,38230,2026-02-11 07:06:59.628054,Credit Card,Pending,142012.16
38231,38231,2025-12-18 23:58:10.479112,Net Banking,Success,19539.21
38232,38232,2026-06-12 12:35:16.734877,Credit Card,Success,63564.939999999995
38233,38233,2025-02-03 06:28:25.865403,COD,Success,249341.17
38234,38234,2025-11-10 11:25:47.016030,Debit Card,Success,25952.550000000003
38235,38235,2026-06-02 16:22:11.938439,UPI,Success,167439.03
38236,38236,2025-11-10 23:28:51.791512,COD,Success,240720.24000000002
38237,38237,2025-04-16 12:48:07.280493,Credit Card,Success,355917.63
38238,38238,2024-10-05 21:42:49.735484,UPI,Success,195865.55
38239,38239,2025-11-14 07:29:21.431750,Debit Card,Success,139485.81999999998
38240,38240,2026-01-28 02:09:08.158317,Debit Card,Success,24328.379999999997
38241,38241,2026-03-20 23:14:17.569237,Debit Card,Success,170289.63
38242,38242,2025-04-17 12:48:56.151199,Debit Card,Success,235952.42
38243,38243,2024-01-10 14:10:43.261806,Credit Card,Success,124386.38
38244,38244,2025-10-15 06:18:03.976733,COD,Success,122952.05
38245,38245,2026-02-03 20:15:35.807242,UPI,Pending,185284.62
38246,38246,2024-10-24 22:00:36.019528,Credit Card,Success,131550.78999999998
38247,38247,2026-04-15 10:13:04.665349,Net Banking,Success,241657.68
38248,38248,2025-06-16 00:18:30.803696,UPI,Success,214659.56999999998
38249,38249,2026-05-09 22:20:54.669083,Net Banking,Success,372718.65
38250,38250,2026-06-04 06:39:11.148005,UPI,Success,116896.79999999999
38251,38251,2024-11-18 11:35:41.462970,UPI,Success,72407.42
38252,38252,2026-06-10 21:26:42.316975,Credit Card,Success,41006.19
38253,38253,2025-09-18 07:37:23.156985,Debit Card,Success,137633.85
38254,38254,2025-12-16 16:28:46.676624,Debit Card,Pending,269357.23000000004
38255,38255,2026-05-31 07:31:41.633442,Net Banking,Success,289177.18
38256,38256,2024-11-20 22:14:41.925905,Net Banking,Success,93828.67
38257,38257,2026-05-10 08:12:44.601170,Net Banking,Success,286208.5
38258,38258,2023-12-25 01:03:49.836772,Debit Card,Success,90647.01
38259,38259,2024-03-16 15:31:29.034271,Debit Card,Success,82247.82
38260,38260,2025-04-12 21:23:57.674204,UPI,Success,111306.68
38261,38261,2026-04-28 00:05:39.733866,Net Banking,Pending,309896.31000000006
38262,38262,2026-01-09 07:09:05.911833,Credit Card,Pending,196505.05000000002
38263,38263,2025-12-23 07:45:15.885043,Debit Card,Success,287883.83999999997
38264,38264,2025-09-17 00:47:18.733924,Debit Card,Success,169670.31
38265,38265,2026-03-10 07:50:13.840502,Credit Card,Success,168037.28
38266,38266,2025-02-04 14:41:43.578842,COD,Success,176657.15000000002
38267,38267,2024-12-16 22:53:47.327588,Debit Card,Success,134201.09000000003
38268,38268,2024-04-27 03:02:45.224745,Net Banking,Pending,93983.42
38269,38269,2026-05-16 23:54:52.967163,COD,Success,188382.56
38270,38270,2025-09-10 22:44:50.631566,COD,Success,154117.91999999998
38271,38271,2025-06-18 01:39:58.006987,COD,Success,68210.45999999999
38272,38272,2024-10-09 03:59:57.552994,Debit Card,Success,179408.55
38273,38273,2025-09-12 08:01:57.959681,Credit Card,Success,113951.09999999999
38274,38274,2026-03-19 02:42:54.652416,Net Banking,Success,162669.36
38275,38275,2025-12-15 00:19:54.984636,Net Banking,Success,432569.37
38276,38276,2026-06-06 08:55:06.917540,Net Banking,Success,156749.44
38277,38277,2026-01-12 15:00:17.543724,COD,Success,154924.94999999998
38278,38278,2025-10-07 08:27:08.463194,Debit Card,Success,144111.12
38279,38279,2024-11-23 21:26:58.054103,COD,Success,164889.83000000002
38280,38280,2026-04-13 19:04:47.631972,Credit Card,Success,124008.54999999999
38281,38281,2025-06-30 22:25:08.549228,Debit Card,Success,172311.9
38282,38282,2025-07-25 22:24:19.642152,UPI,Success,70284.58
38283,38283,2026-02-17 11:22:05.559248,Debit Card,Success,263614.45999999996
38284,38284,2025-11-20 19:01:45.162020,Credit Card,Success,290642.48000000004
38285,38285,2026-05-22 10:21:18.378198,Net Banking,Success,134136.26
38286,38286,2026-04-22 06:10:27.331930,UPI,Success,235525.41999999998
38287,38287,2025-12-11 14:48:03.964201,UPI,Success,217973.21
38288,38288,2025-08-21 22:20:24.966463,UPI,Failed,5803.74
38289,38289,2026-05-05 12:42:12.082123,COD,Success,29772.449999999997
38290,38290,2025-12-29 20:10:28.289843,UPI,Success,275257.83
38291,38291,2026-03-26 03:54:42.265088,Debit Card,Success,118908.47000000002
38292,38292,2025-10-13 18:52:25.115528,COD,Pending,210653.19
38293,38293,2025-01-13 13:36:20.761228,Credit Card,Failed,61113.03
38294,38294,2025-07-03 23:55:31.008271,COD,Success,78753.24
38295,38295,2025-07-23 19:50:45.515043,COD,Success,186527.95
38296,38296,2025-06-30 19:54:59.343610,UPI,Success,47828.74
38297,38297,2026-05-05 04:39:26.815041,COD,Success,187958.08000000002
38298,38298,2025-11-17 18:01:36.563367,Debit Card,Success,61876.8
38299,38299,2026-01-23 09:48:03.850806,Debit Card,Success,41006.19
38300,38300,2024-08-17 00:00:11.228849,Net Banking,Success,248998.32
38301,38301,2024-08-05 12:43:20.792820,Credit Card,Success,20179.78
38302,38302,2026-01-28 10:48:45.539548,Debit Card,Success,7590.75
38303,38303,2024-09-03 16:52:46.470239,Debit Card,Success,29637.94
38304,38304,2026-01-17 23:20:44.972711,Credit Card,Pending,98241.48000000001
38305,38305,2025-11-05 07:05:56.687849,Net Banking,Failed,177023.83
38306,38306,2026-01-22 02:36:13.387537,Credit Card,Success,23134.95
38307,38307,2024-08-20 08:40:22.185049,Credit Card,Success,352842.88999999996
38308,38308,2025-04-05 20:51:14.023478,Net Banking,Success,261580.43000000002
38309,38309,2026-04-16 10:52:10.006117,Debit Card,Success,255466.46
38310,38310,2025-06-20 18:54:39.849169,Debit Card,Success,201181.24000000002
38311,38311,2024-08-20 21:47:48.371132,Credit Card,Success,375479.78
38312,38312,2026-04-25 05:49:50.353734,Credit Card,Success,164739.26
38313,38313,2024-07-24 15:05:04.375548,Debit Card,Success,162634.01
38314,38314,2026-01-22 14:57:52.951874,Net Banking,Success,269509.2
38315,38315,2023-11-24 18:58:39.230611,Credit Card,Success,42444.9
38316,38316,2026-06-06 01:19:17.772189,UPI,Pending,8984.46
38317,38317,2025-11-13 09:45:41.829864,COD,Success,22822.18
38318,38318,2026-03-08 15:43:32.318130,Debit Card,Success,97474.89
38319,38319,2025-08-17 07:23:07.471853,Net Banking,Success,220367.7
38320,38320,2025-07-15 03:58:28.941076,Credit Card,Success,171700.24000000002
38321,38321,2025-12-30 23:26:31.752736,UPI,Success,217082.09
38322,38322,2026-03-16 19:00:43.555023,Net Banking,Success,50973.16
38323,38323,2024-08-21 00:50:51.549935,Debit Card,Success,109164.28
38324,38324,2026-03-28 15:03:44.144103,Credit Card,Success,194545.91
38325,38325,2026-04-24 08:30:06.762323,Debit Card,Success,55243.92
38326,38326,2026-01-01 12:38:28.391048,COD,Success,218786.86
38327,38327,2026-06-10 10:38:29.241410,COD,Success,228225.17
38328,38328,2026-03-19 20:54:20.372646,COD,Success,289761.97
38329,38329,2026-04-27 13:03:58.020193,Debit Card,Success,415069.24
38330,38330,2026-03-12 11:06:21.375153,UPI,Success,183782.9
38331,38331,2026-02-17 19:35:27.525491,Credit Card,Success,30936.3
